action_count,bot_fingerprint_score,click_intervals_count,click_timestamps_count,click_timestamps_max,click_timestamps_mean,click_timestamps_min,cursorAngleVariance,cursor_acceleration_count,cursor_acceleration_max,cursor_acceleration_mean,cursor_acceleration_std,cursor_curvature_count,cursor_curvature_max,cursor_curvature_mean,cursor_curvature_min,cursor_curvature_std,cursor_movement_entropy,cursor_movements_count,cursor_movements_mean_distance,cursor_movements_total_distance,cursor_speeds_count,cursor_speeds_max,cursor_speeds_mean,cursor_speeds_min,cursor_speeds_std,hesitation_count,hesitation_mean,hesitation_min,idle_time,is_automated_browser,key_hold_times_count,key_press_times_count,keyboard_patterns_count,keyboard_patterns_max,keyboard_patterns_mean,keyboard_patterns_min,label,micropause_count,micropause_min,mouseJitter_count,mouse_angle_entropy,mouse_movement_debug_currentSpeed,mouse_movement_debug_distance,mouse_movement_debug_dx,mouse_movement_debug_dy,mouse_num_pauses,paste_detected,scroll_changes,scroll_speed_mean,scroll_speed_std,scroll_speeds_count,scroll_speeds_mean,scroll_speeds_std,speed_calculation_debug_filteredSpeed,speed_calculation_debug_latestSpeed,speed_calculation_debug_rawSpeed,typing_interval_entropy
116,0.503,0,0,0.0,0.0,0.0,,9,12.211419202912317,4.053157945679026,4.668319620873098,3,0.7226699110555203,0.6354394704355398,0.5341952531761855,0.07757990984551248,2.174308236115124,12,17.049676111148568,187.54643722263424,10,645.309914213009,339.05727322381506,65.93458673702689,218.9575324177893,0,0.0,0.0,0,True,9,6,6,1749884764316.0,1749884763371.8333,1749884762882.0,1,0,0.0,0,1.6957466495658364,111.52281806848215,5.830951894845301,3,-5,1.0,True,0,,,0,0.0,0.0,111.52281806848215,111.52281806848215,111.52281806848215,1.3374438918618194
60,0.437,0,0,0.0,0.0,0.0,,3,1.2799641023515946,0.5748244584529503,0.5085027919915253,0,0.0,0.0,0.0,0.0,2.207107967749824,11,17.981721183608006,179.81721183608005,10,710.4669972228245,248.4625687028682,43.758017336905,194.530019374804,0,0.0,0.0,-1,True,0,0,0,0.0,0.0,0.0,1,0,0.0,0,1.214903177973212,19.599674094024607,5.385164807134504,5,-2,1.0,True,-1,,,0,0.0,0.0,19.599674094024607,19.599674094024607,19.599674094024607,
83,0.429,0,0,0.0,0.0,0.0,,11,1.5511237146385304,0.7935464476611247,0.34839296847719314,0,0.0,0.0,0.0,0.0,2.0086361303902898,10,15.981044570760519,143.82940113684467,11,254.2691205901271,141.72035994997853,91.23057080177637,58.90231777952345,0,0.0,0.0,2,False,0,0,0,0.0,0.0,0.0,1,0,0.0,0,1.3209061216748612,28.19297191578259,23.345235059857504,23,-4,1.0,False,-1,,,0,0.0,0.0,28.19297191578259,28.19297191578259,28.19297191578259,
208,0.402,0,0,0.0,0.0,0.0,,10,9.028878165178421,4.5078365802798395,2.6067844459238665,4,1.8463498982215363,1.2341805967802115,0.19165779594481208,0.624574393108031,2.2055983590263937,5,21.07044336199317,84.28177344797268,10,739.0491391382493,328.55495611189315,76.08024117448248,180.08192900854903,0,0.0,0.0,-1,False,0,0,0,0.0,0.0,0.0,1,0,0.0,0,1.098613839500403,48.810842401208724,11.045361017187261,1,11,0.0,True,0,,,0,0.0,0.0,48.810842401208724,48.810842401208724,48.810842401208724,
311,0.522,0,0,0.0,0.0,0.0,,7,9.704217388756867,3.756019904621925,3.6233293611800175,4,4.200128097031205,2.47387480390482,0.6085272484173108,1.4103315345561955,2.21106887114461,6,11.671681911376856,58.35840955688428,4,523.4478718547532,291.4710788373724,67.34009943384413,209.4218640031788,0,0.0,0.0,0,True,10,7,5,1750134065709.0,1750134065305.2,1750134064760.0,1,0,0.0,0,1.386297331105565,134.9235393331831,7.0710678118654755,1,-7,0.0,False,0,,,0,0.0,0.0,134.9235393331831,134.9235393331831,134.9235393331831,1.249836316888774
99,0.444,0,0,0.0,0.0,0.0,,4,10.380630243491346,2.908362615843754,4.329413727559206,0,0.0,0.0,0.0,0.0,2.176185661560307,6,14.814213562373094,74.07106781186548,6,519.1734088573927,225.20095676677397,17.470938744802034,169.86062368710253,0,0.0,0.0,1,True,5,9,9,1749887554796.0,1749887554099.5557,1749887553440.0,1,0,0.0,0,0.5623371003311656,107.15906912847696,9.0,9,0,0.0,False,0,,,0,0.0,0.0,107.15906912847696,107.15906912847696,107.15906912847696,1.5615784228000678
69,0.458,0,0,0.0,0.0,0.0,,9,28.127194028120247,13.457409009096414,10.051069881601522,0,0.0,0.0,0.0,0.0,2.1186492470699507,6,33.29980612822103,166.49903064110515,9,1426.7773140926963,773.6967582846723,38.70425170834339,549.1386930949948,0,0.0,0.0,-1,False,0,0,0,0.0,0.0,0.0,1,0,0.0,0,1.0397295512544618,38.165153125522075,9.0,-9,0,1.0,True,-1,,,0,0.0,0.0,38.165153125522075,38.165153125522075,38.165153125522075,
95,0.11,0,0,0.0,0.0,0.0,158.922,11,1.5052957966512646,1.0913214684304529,0.35039443549159094,3,1.0,0.5392345658399958,0.19412915046063556,0.33900824620509196,2.1660849392498287,7,6.876836661626559,41.26101996975935,9,126.5859695577797,87.31437463478868,65.62479811727158,17.12571613994776,0,0.0,0.0,0,True,9,9,10,1750926166313.0,1750926165075.1,1750926163800.0,1,0,0.0,0,1.0549210538569518,47.84321584742821,9.848857801796104,4,-9,1.0,False,1,,,0,0.0,0.0,47.84321584742821,47.84321584742821,47.84321584742821,1.7332233695413488
153,0.6,0,3,1750842434435.0,1750842430278.3333,1750842428028.0,,5,6.174104484038136,2.571854594861034,2.1490007524518386,3,2.2806290172619414,1.3233959894749245,0.2818211968423461,0.8181863380736613,2.1061709162064637,9,21.172863495280538,169.3829079622443,10,1283.6969719539786,360.78760998928857,39.187929984467,348.18286908716254,0,0.0,0.0,1,True,9,8,9,1750842431001.0,1750842429725.4443,1750842428780.0,1,0,0.0,0,1.0042733694718726,33.88175450499496,6.0,0,-6,2.0,False,7612,159.53926050438275,51.003862771219154,10,159.53926050438275,51.003862771219154,33.88175450499496,33.88175450499496,33.88175450499496,1.1589141931415092
68,0.472,0,0,0.0,0.0,0.0,,8,24.394308354630663,6.727415034977041,7.0122346281703525,4,2.881594523897601,1.9181103143616935,1.0,0.7182485488869781,2.16822349161464,5,97.08659195255086,388.34636781020345,9,1256.101237435051,374.0056366905185,15.897779034903296,324.50831265714515,0,0.0,0.0,1,False,5,3,5,1749922607100.0,1749922605611.6,1749922604104.0,1,0,0.0,0,1.0986129392442068,170.72481709323776,11.0,11,0,0.0,False,0,,,0,0.0,0.0,170.72481709323776,170.72481709323776,170.72481709323776,0.6959454376419958
142,0.482,0,0,0.0,0.0,0.0,,11,20.540496163974645,5.300147229985317,6.0368689376386016,0,0.0,0.0,0.0,0.0,2.220025327834538,7,15.633663499346676,93.80198099608006,3,704.0124010426445,526.8575319278399,175.56057501395588,248.40750547642548,0,0.0,0.0,0,True,6,3,8,1749806971313.0,1749806970196.0,1749806969255.0,1,0,0.0,0,1.6094407721399593,75.10125218451203,5.656854249492381,-4,4,0.0,True,0,,,0,0.0,0.0,75.10125218451203,75.10125218451203,75.10125218451203,0.694841674010775
331,0.42,3,6,1750075123590.0,1750075117369.3333,1750075103284.0,,5,11.638803132132146,3.326528311435053,4.4597363471076665,4,2.421627383398001,1.2316435148646931,0.3913406273887097,0.7533647558379827,2.2538575896013517,3,8.520797289396148,17.041594578792296,12,605.2213007610121,182.34530569736887,10.93823448528847,204.04594128387572,0,0.0,0.0,1,False,6,3,10,1750075107958.0,1750075106688.6,1750075106033.0,1,0,0.0,0,1.4783068796350778e-05,67.33100402213263,5.830951894845301,-3,-5,0.0,True,2,,,0,0.0,0.0,67.33100402213263,67.33100402213263,67.33100402213263,0.6935569447422179
145,0.51,0,0,0.0,0.0,0.0,,4,6.87819659595532,2.625225237260593,2.7795987074020307,0,0.0,0.0,0.0,0.0,2.231606951608935,8,19.962536222922388,139.73775356045672,12,472.27685610988635,261.90393428040835,15.588059847175769,157.03613432576705,0,0.0,0.0,0,False,7,4,5,1749889578677.0,1749889577719.2,1749889577129.0,1,0,0.0,0,1.329667175674909,59.667684805380404,10.04987562112089,10,-1,2.0,True,2,,,0,0.0,0.0,59.667684805380404,59.667684805380404,59.667684805380404,1.1029157837416237
372,0.471,0,3,1751008539226.0,1751008535935.6667,1751008531260.0,104.584,7,6.270157446425754,3.6450180065952615,2.0215479417338362,3,1.0039188024080157,0.5879151736822961,0.274752614475428,0.306434382960824,2.1061709162064637,9,24.562111383308142,196.49689106646514,4,528.0371656939865,345.28849380442574,195.0541116681927,118.86195923766937,0,0.0,0.0,0,True,4,6,8,1751008534942.0,1751008533703.75,1751008532144.0,1,0,0.0,0,0.7963275703400648,31.062531869413057,16.0312195418814,1,-16,1.0,True,-3,,,0,0.0,0.0,31.062531869413057,31.062531869413057,31.062531869413057,1.3354362549369796
205,0.468,0,0,0.0,0.0,0.0,110.392,10,2.782533468086869,1.1935554894599547,0.8904372370173291,3,1.5661543909453253,1.129263862887026,0.8097130316424175,0.3197679740606246,1.9298490955258454,11,9.53641186056701,95.3641186056701,9,634.711923147651,140.54816951749837,33.77957032095595,179.06221348894175,0,0.0,0.0,-1,True,3,8,9,1751017616698.0,1751017615981.7778,1751017615218.0,1,0,0.0,0,1.6769946129893039,176.50497698074906,12.529964086141668,-11,-6,1.0,False,2509,1256.2792904532685,370.3537115883374,11,1256.2792904532685,370.3537115883374,176.50497698074906,176.50497698074906,176.50497698074906,1.7484112885767629
174,0.577,0,0,0.0,0.0,0.0,148.328,10,18.190348299337007,7.9853183459619625,6.84389161646942,0,0.0,0.0,0.0,0.0,2.166084939249829,7,27.66698108733884,166.00188652403304,10,980.2660815898001,509.0673350364321,23.092922838668777,338.38755844403437,0,0.0,0.0,-1,False,11,12,4,1750936261790.0,1750936261324.75,1750936260851.0,1,0,0.0,0,0.9503132175133192,99.70224080603842,7.211102550927978,-4,-6,2.0,False,1,,,0,0.0,0.0,99.70224080603842,99.70224080603842,99.70224080603842,1.3718018206720735
277,0.498,0,3,1750654884151.0,1750654880313.6667,1750654878037.0,,3,15.04983949917755,9.462829956114335,6.661683476244449,4,0.9811176542360746,0.7868561824101428,0.6023846975962416,0.14383418956017324,2.1418475069391354,10,39.91485875209154,359.2337287688239,8,934.7301688856412,565.0714968133259,112.66130931023011,289.89504484048456,0,0.0,0.0,0,False,10,6,6,1750654880594.0,1750654879991.0,1750654879378.0,1,0,0.0,0,0.9003150178438958,195.58604358173872,11.180339887498949,-5,-10,0.0,False,0,,,0,0.0,0.0,195.58604358173872,195.58604358173872,195.58604358173872,1.3341350363686284
78,0.453,0,0,0.0,0.0,0.0,,7,1.249716540563689,0.8241262273436931,0.2683465296237684,3,2.574967389910341,1.5249891299701137,1.0,0.7424467477021862,2.0140355237092673,7,68.61131839254098,411.6679103552459,12,72.35365587070513,47.93640821697186,28.015507399817345,13.140304075382735,0,0.0,0.0,-3,True,5,5,6,1749924538796.0,1749924536958.0,1749924535224.0,1,0,0.0,0,0.5004026660045109,158.24914303782452,8.0,8,0,1.0,True,0,,,0,0.0,0.0,158.24914303782452,158.24914303782452,158.24914303782452,1.0406064656452931
123,0.529,0,0,0.0,0.0,0.0,99.112,4,21.099377251341842,13.139332529533188,7.919294223660759,3,2.085433944265403,1.3462415536612424,0.7352816955468207,0.5586056811213136,2.2602338531746744,10,29.945606625767102,269.5104596319039,3,1069.1354242263862,838.2586367198224,638.0464713533249,177.32204339476596,0,0.0,0.0,1,False,10,10,8,1750878330268.0,1750878329259.25,1750878328488.0,1,0,0.0,0,0.37684072141410346,79.39426280353698,5.0990195135927845,-1,-5,0.0,True,0,,,0,0.0,0.0,79.39426280353698,79.39426280353698,79.39426280353698,1.4310863061470755
92,0.431,0,0,0.0,0.0,0.0,,11,16.093705651223033,1.9762105974918127,4.491309681385933,0,0.0,0.0,0.0,0.0,2.1513220799212713,11,16.665826716977868,166.6582671697787,9,77.59672150884435,46.83485153066724,18.84927962145091,19.183722297090487,0,0.0,0.0,1,False,3,0,0,0.0,0.0,0.0,1,0,0.0,0,0.848702849405713,50.353430535050315,14.317821063276353,13,-6,2.0,False,-1,,,0,0.0,0.0,50.353430535050315,50.353430535050315,50.353430535050315,
111,0.539,0,0,0.0,0.0,0.0,,6,15.152760970797525,8.167541668791891,4.40514300715506,0,0.0,0.0,0.0,0.0,2.1333819302645445,7,13.68607147150879,82.11642882905274,4,788.0435704814713,719.0343952641028,665.6566227356512,46.71267101506366,0,0.0,0.0,-1,False,4,5,4,1749887854751.0,1749887854501.25,1749887854159.0,1,0,0.0,0,0.9502715886836548,413.2894382127211,22.47220505424423,21,8,0.0,False,-2,,,0,0.0,0.0,413.2894382127211,413.2894382127211,413.2894382127211,1.3907686161277155
57,0.465,0,0,0.0,0.0,0.0,,5,8.504236155759513,2.4181305766686108,3.0708570174816683,0,0.0,0.0,0.0,0.0,2.2055983590263937,5,16.23276292555402,64.93105170221608,7,434.9272499544856,230.8134859467755,48.9445600781322,135.33590389767826,0,0.0,0.0,-1,False,11,12,6,1750836843017.0,1750836842086.8333,1750836841424.0,1,0,0.0,0,1.0986161612218803,48.9445600781322,11.704699910719626,4,11,0.0,True,2498,608.116781661641,88.15997486815185,5,608.116781661641,88.15997486815185,48.9445600781322,48.9445600781322,48.9445600781322,0.7920088623947307
111,0.471,0,0,0.0,0.0,0.0,,5,1.998082630803583,0.5880847020818861,0.7139161331549332,3,1.5991333012742748,1.138934920984313,0.6655182906980444,0.38126131772756366,2.1333819302645445,7,21.479293832373276,128.87576299423966,11,300.64603703056446,120.23387617639379,12.939360263714654,90.99209577336268,0,0.0,0.0,0,True,8,3,8,1749806100471.0,1749806098805.75,1749806097363.0,1,0,0.0,0,0.9503121945408466,11.400956487902466,8.0,8,0,0.0,True,-1,,,0,0.0,0.0,11.400956487902466,11.400956487902466,11.400956487902466,0.693261061618554
167,0.483,0,0,0.0,0.0,0.0,,7,11.74044194244107,6.108354496459123,4.002493647784177,3,2.148002811953536,1.5489452311188057,0.48284871001196905,0.7557682954455799,2.159731616075493,10,16.0950051957455,144.8550467617095,12,739.7478423737874,346.4168219600618,10.343972931346608,283.564326702374,0,0.0,0.0,1,False,3,4,3,1749884706065.0,1749884705856.6667,1749884705635.0,1,0,0.0,0,1.4941875644201488,70.95530242639755,8.246211251235321,-2,-8,2.0,False,0,,,0,0.0,0.0,70.95530242639755,70.95530242639755,70.95530242639755,1.1001418267267007
51,0.55,0,0,0.0,0.0,0.0,,6,8.504236155759513,3.3151591864695598,3.4469944375045714,0,0.0,0.0,0.0,0.0,2.153532456654254,6,17.35427627401153,86.77138137005764,6,434.9272499544856,261.1249735915494,97.76783579084838,122.21676391461301,0,0.0,0.0,-1,True,4,4,5,1750836842305.0,1750836841900.8,1750836841424.0,1,0,0.0,0,1.3862974060914075,48.9445600781322,11.704699910719626,4,11,0.0,True,2247,750.1308079644217,219.15328877454553,12,750.1308079644217,219.15328877454553,48.9445600781322,48.9445600781322,48.9445600781322,1.0995496261764393
291,0.515,0,0,0.0,0.0,0.0,92.067,11,21.217035432992883,10.193278851289774,6.946947310311435,4,1.9787122453853432,1.3863892534063222,0.8765638158771533,0.47187972659833904,2.220025327834538,7,85.70893516341754,514.2536109805052,4,1506.7024905784028,804.2266814448205,543.1843550554706,406.51584847053294,0,0.0,0.0,-1,False,6,4,10,1751013799840.0,1751013798030.7,1751013796839.0,1,0,0.0,0,1.3321880540140296,105.43763252481962,8.0,-8,0,0.0,True,2,,,0,0.0,0.0,105.43763252481962,105.43763252481962,105.43763252481962,1.1000599774951878
103,0.527,0,0,0.0,0.0,0.0,,12,5.515427768157531,1.5026324485962126,1.6640445383550881,0,0.0,0.0,0.0,0.0,2.220025327834538,7,20.743997052887256,124.46398231732353,7,495.5110948315592,240.63706178995662,11.182461935654407,161.473155651385,0,0.0,0.0,0,True,9,9,7,1749887734866.0,1749887734128.5715,1749887733536.0,1,0,0.0,0,0.9503168077968307,12.291960969324391,5.0,3,-4,1.0,True,1,,,0,0.0,0.0,12.291960969324391,12.291960969324391,12.291960969324391,1.6715050659717297
132,0.466,0,0,0.0,0.0,0.0,,4,12.780925392897561,4.08914584635284,5.083515013905157,3,1.9490767915495804,1.3726399418350077,0.5171111308188789,0.6170092681774673,2.242973226438147,5,20.371112099517497,81.48444839806999,11,742.3792742710583,301.76738785662695,18.683972202456076,282.848334052,0,0.0,0.0,1,True,4,4,5,1749889460125.0,1749889459369.6,1749889458524.0,1,0,0.0,0,1.098616318331091,84.6404114891179,9.0,0,9,0.0,True,-1,,,0,0.0,0.0,84.6404114891179,84.6404114891179,84.6404114891179,0.6439934613403633
88,0.498,0,0,0.0,0.0,0.0,,4,5.003498045812144,3.3935710443242844,1.9569964248216942,0,0.0,0.0,0.0,0.0,2.21106887114461,6,18.15634011638645,90.78170058193224,10,940.321941138404,373.4140484056169,46.65661043722428,250.4683246178273,0,0.0,0.0,0,True,7,5,3,1749716178299.0,1749716178045.3333,1749716177820.0,1,0,0.0,0,1.3862979194620488,21.303099174974943,11.40175425099138,7,-9,0.0,True,-1,,,0,0.0,0.0,21.303099174974943,21.303099174974943,21.303099174974943,1.0591872519972605
125,0.543,0,0,0.0,0.0,0.0,,3,1.3537568170974437,0.6825465438898725,0.5156694559999779,3,1.0484260346102334,0.5909306123612,0.3136472591739584,0.32591640501265245,2.2055983590263937,5,18.08276253029822,72.33105012119287,4,131.34656890916023,86.05686628080507,10.805457328636418,49.13715690274015,0,0.0,0.0,-1,False,5,7,10,1749884837360.0,1749884835032.7,1749884832446.0,1,0,0.0,0,1.098615778279566,12.271320584257003,13.0,13,0,0.0,False,1,,,0,0.0,0.0,12.271320584257003,12.271320584257003,12.271320584257003,1.2614831770407071
141,0.458,0,0,0.0,0.0,0.0,,10,15.99669014840554,5.360091776555717,4.656779859200929,0,0.0,0.0,0.0,0.0,2.2161022480912633,9,23.527429509275056,188.21943607420044,11,835.2610342105454,347.18894164419936,35.634287119615344,248.1864628372094,0,0.0,0.0,1,False,7,5,6,1749884298365.0,1749884296791.0,1749884296044.0,1,0,0.0,0,1.5498332066765919,60.30791305042406,7.211102550927978,4,6,1.0,False,-1,,,0,0.0,0.0,60.30791305042406,60.30791305042406,60.30791305042406,0.5713715948479439
351,0.44,0,0,0.0,0.0,0.0,,6,15.037770022262851,5.869340784097582,6.353598658342355,8,2.5706683187361916,1.2074081791980955,0.5101986860865868,0.7931268091175432,2.161423635898512,12,13.376878320640422,147.14566152704464,4,781.0251055545219,450.5237701171342,64.31352598307221,302.874496921142,0,0.0,0.0,1,True,3,7,12,1750145878717.0,1750145876074.0,1750145874482.0,1,0,0.0,0,1.3592408755598577,195.33969593746585,10.0,-10,0,1.0,True,-1,,,0,0.0,0.0,195.33969593746585,195.33969593746585,195.33969593746585,1.2457035287652296
237,0.522,0,0,0.0,0.0,0.0,141.683,7,13.28534413475652,4.7868170063954425,4.649052287136065,3,2.41054496789896,1.1038361604369535,0.359668902616196,0.9269530391168732,2.2055983590263937,5,254.80172786028248,1019.2069114411299,10,1067.1194355553255,672.1430823970118,238.38575126280222,334.89702977911907,0,0.0,0.0,0,False,11,10,10,1751024020735.0,1751024019595.8,1751024018482.0,1,0,0.0,0,1.0986650916252516,35.33302983405517,17.08800749063506,6,-16,2.0,False,0,,,0,0.0,0.0,35.33302983405517,35.33302983405517,35.33302983405517,1.8897436212461534
126,0.425,0,0,0.0,0.0,0.0,,5,13.09375099597033,8.375289238016155,4.589600772517254,0,0.0,0.0,0.0,0.0,2.2161022480912638,9,25.267880955748858,202.14304764599086,4,692.9265988018642,568.5847093424627,465.31247170261776,90.51663789767473,0,0.0,0.0,-1,False,8,5,7,1750841467819.0,1750841467212.4285,1750841466487.0,1,0,0.0,0,0.9557212233738868,335.68996636592243,17.08800749063506,6,-16,1.0,False,1573,1531.5360824654701,237.6186111678491,11,1531.5360824654701,237.6186111678491,335.68996636592243,335.68996636592243,335.68996636592243,1.3882777257532564
187,0.436,0,0,0.0,0.0,0.0,,4,7.033108942445872,3.3903675316203667,2.460580459856766,3,1.1672304873767452,0.9090675155816257,0.4568244014176126,0.3208525393264961,2.2538575896013517,3,91.99185774918976,183.98371549837952,10,1431.1953632188572,525.4592231757662,190.3156368609258,357.376996187908,0,0.0,0.0,1,False,0,0,0,0.0,0.0,0.0,1,0,0.0,0,1.4783068796350778e-05,227.96645091088655,12.0,0,12,0.0,False,873,290.46197568613513,193.10255187478106,11,290.46197568613513,193.10255187478106,227.96645091088655,227.96645091088655,227.96645091088655,
576,0.512,3,6,1750132218743.0,1750132212563.6667,1750132202359.0,,11,23.35803249837436,12.838681793211977,6.3367169434052775,8,2.7725280235538547,1.2377219663215395,0.39876940110024356,0.7610564731144503,2.2538575896013517,3,5.854101966249685,11.70820393249937,6,1197.460857466757,614.8864853743339,111.34406959447831,406.3550560335984,0,0.0,0.0,0,False,10,11,6,1750132204555.0,1750132204120.1667,1750132203690.0,1,0,0.0,0,1.4783068796350778e-05,177.06860305517785,12.649110640673518,4,-12,0.0,False,0,,,0,0.0,0.0,177.06860305517785,177.06860305517785,177.06860305517785,1.4255726899433294
126,0.43,0,0,0.0,0.0,0.0,,10,11.923312760632339,4.501242592910599,4.711629380346894,0,0.0,0.0,0.0,0.0,2.1513220799212713,11,20.368711010381936,203.68711010381935,10,631.3360469122159,257.26049872779333,13.683067346703316,228.20761292919084,0,0.0,0.0,1,True,7,5,7,1750147088891.0,1750147088239.7144,1750147087476.0,1,0,0.0,0,0.8487099693932096,113.0513954997547,6.708203932499369,6,3,1.0,True,-1,,,0,0.0,0.0,113.0513954997547,113.0513954997547,113.0513954997547,1.3875154872096207
444,0.598,0,3,1750927919967.0,1750927916722.0,1750927911173.0,72.97,10,19.619603484967445,10.061982892279147,6.2940299155814685,3,0.9383597589537583,0.8063986165305784,0.63655605040464,0.12608891391874025,2.125159672733044,11,78.65087101762963,786.5087101762963,4,688.5989527742448,380.2929631792531,11.690155057560409,243.93506322287013,0,0.0,0.0,-1,False,3,6,7,1750927913639.0,1750927912490.8572,1750927911709.0,1,0,0.0,0,1.002780549284676,125.38665868001148,8.94427190999916,-4,-8,2.0,True,2336,654.261447765784,262.0502579138743,9,654.261447765784,262.0502579138743,125.38665868001148,125.38665868001148,125.38665868001148,0.9583648503410315
23,0.104,0,0,0.0,0.0,0.0,137.841,3,14.669812294578016,8.66780563404304,6.218646736718553,0,0.0,0.0,0.0,0.0,2.2450352741261774,4,38.37253727592149,115.11761182776446,3,752.751508705924,681.213477572005,546.1647046736388,95.55011822658365,0,0.0,0.0,-2,False,6,6,7,1751014464870.0,1751014463994.1428,1751014463162.0,1,0,0.0,0,0.693152597111463,744.7242193364519,37.8021163428716,30,-23,1.0,False,1,,,0,0.0,0.0,744.7242193364519,744.7242193364519,744.7242193364519,1.3334011005842754
74,0.549,0,0,0.0,0.0,0.0,,7,5.003498045812144,3.008368404345877,1.8958382409774948,0,0.0,0.0,0.0,0.0,2.1500602244842355,8,15.118796600436161,105.83157620305313,3,294.91918315464955,270.4818498272086,247.59746596689973,19.350193253728214,0,0.0,0.0,0,False,7,7,7,1749716181084.0,1749716179641.1428,1749716177820.0,1,0,0.0,0,1.560716686971887,21.303099174974943,11.40175425099138,7,-9,1.0,False,1,,,0,0.0,0.0,21.303099174974943,21.303099174974943,21.303099174974943,0.8880021110054239
